n_ptcl,time,
10000,6.043911e-01,
index,pos[0],pos[1],pos[2],vel[0],vel[1],vel[2],force[0],force[1],force[2],dens,pres,eng,eng_dot,mass,
55,-0.984999,0.665,0,4.61564e-05,-1.6502e-06,0,2.51049e-06,-1.0039e-07,0,1.00017,0.400068,1,0,0.0009,
56,-0.984999,0.695,0,4.50842e-05,-1.95418e-06,0,2.45061e-06,-1.18086e-07,0,1.00017,0.400068,1,0,0.0009,
57,-0.984999,0.725,0,4.38417e-05,-2.25495e-06,0,2.38177e-06,-1.35325e-07,0,1.00017,0.400069,1,0,0.0009,
58,-0.984999,0.755,0,4.24349e-05,-2.5486e-06,0,2.30445e-06,-1.51912e-07,0,1.00017,0.400069,1,0,0.0009,
59,-0.984999,0.785,0,4.08716e-05,-2.83036e-06,0,2.2192e-06,-1.67618e-07,0,1.00017,0.40007,1,0,0.0009,
60,-0.984999,0.815,0,3.91618e-05,-3.09473e-06,0,2.12667e-06,-1.82188e-07,0,1.00018,0.40007,1,0,0.0009,
61,-0.984999,0.845,0,3.73181e-05,-3.33585e-06,0,2.02758e-06,-1.95347e-07,0,1.00018,0.400071,1,0,0.0009,
62,-0.984999,0.875,0,3.53556e-05,-3.54782e-06,0,1.92275e-06,-2.06822e-07,0,1.00018,0.400071,1,0,0.0009,
63,-0.984999,0.905,0,3.32917e-05,-3.72503e-06,0,1.81308e-06,-2.16355e-07,0,1.00018,0.400072,1,0,0.0009,
64,-0.984999,0.935,0,3.11465e-05,-3.86258e-06,0,1.69955e-06,-2.23717e-07,0,1.00018,0.400073,1,0,0.0009,
65,-0.984999,0.965,0,2.89417e-05,-3.95648e-06,0,1.58321e-06,-2.28725e-07,0,1.00018,0.400073,1,0,0.0009,
66,-0.984999,0.995,0,2.67005e-05,-4.00399e-06,0,1.46517e-06,-2.31251e-07,0,1.00019,0.400074,1,0,0.0009,
67,-0.985,1.025,0,2.44473e-05,-4.00367e-06,0,1.34657e-06,-2.3123e-07,0,1.00019,0.400075,1,0,0.0009,
68,-0.985,1.055,0,2.22065e-05,-3.95558e-06,0,1.22855e-06,-2.28665e-07,0,1.00019,0.400076,1,0,0.0009,
69,-0.985,1.085,0,2.00023e-05,-3.86118e-06,0,1.11225e-06,-2.23627e-07,0,1.00019,0.400076,1,0,0.0009,
70,-0.985,1.115,0,1.78579e-05,-3.72336e-06,0,9.98764e-07,-2.16251e-07,0,1.00019,0.400077,1,0,0.0009,
71,-0.985,1.145,0,1.57948e-05,-3.54627e-06,0,8.89124e-07,-2.06736e-07,0,1.00019,0.400078,1,0,0.0009,
72,-0.985,1.175,0,1.38323e-05,-3.3352e-06,0,7.84275e-07,-1.95337e-07,0,1.0002,0.400078,1,0,0.0009,
73,-0.985,1.205,0,1.19873e-05,-3.09628e-06,0,6.85058e-07,-1.82352e-07,0,1.0002,0.400079,1,0,0.0009,
74,-0.985,1.235,0,1.02734e-05,-2.83629e-06,0,5.92189e-07,-1.68119e-07,0,1.0002,0.400079,1,0,0.0009,
75,-0.985,1.265,0,8.70086e-06,-2.56237e-06,0,5.06241e-07,-1.52996e-07,0,1.0002,0.40008,1,0,0.0009,
76,-0.985,1.295,0,7.27661e-06,-2.28173e-06,0,4.2764e-07,-1.37354e-07,0,1.0002,0.40008,1,0,0.0009,
77,-0.985,1.325,0,6.00395e-06,-2.00132e-06,0,3.5665e-07,-1.21562e-07,0,1.0002,0.400081,1,0,0.0009,
78,-0.985,1.355,0,4.88276e-06,-1.72766e-06,0,2.93378e-07,-1.05973e-07,0,1.0002,0.400081,1,0,0.0009,
79,-0.985,1.385,0,3.90972e-06,-1.4665e-06,0,2.37773e-07,-9.09124e-08,0,1.0002,0.400082,1,0,0.0009,
80,-0.985,1.415,0,3.07857e-06,-1.22271e-06,0,1.89635e-07,-7.6667e-08,0,1.0002,0.400082,1,0,0.0009,
81,-0.985,1.445,0,2.38057e-06,-1.00009e-06,0,1.48627e-07,-6.34751e-08,0,1.00021,0.400082,1,0,0.0009,
82,-0.985,1.475,0,1.80497e-06,-8.01311e-07,0,1.14296e-07,-5.152e-08,0,1.00021,0.400082,1,0,0.0009,
83,-0.985,1.505,0,1.33954e-06,-6.27888e-07,0,8.60921e-08,-4.09262e-08,0,1.00021,0.400082,1,0,0.0009,
84,-0.985,1.535,0,9.71135e-07,-4.80231e-07,0,6.33936e-08,-3.17576e-08,0,1.00021,0.400083,1,0,0.0009,
85,-0.985,1.565,0,6.86245e-07,-3.57728e-07,0,4.55329e-08,-2.40201e-08,0,1.00021,0.400083,1,0,0.0009,
86,-0.985,1.595,0,4.71491e-07,-2.5889e-07,0,3.1823e-08,-1.76653e-08,0,1.00021,0.400083,1,0,0.0009,
87,-0.985,1.625,0,3.14098e-07,-1.81525e-07,0,2.15835e-08,-1.25982e-08,0,1.00021,0.400083,1,0,0.0009,
88,-0.985,1.655,0,2.02275e-07,-1.2294e-07,0,1.41641e-08,-8.68659e-09,0,1.00021,0.400083,1,0,0.0009,
89,-0.985,1.685,0,1.25511e-07,-8.01591e-08,0,8.96519e-09,-5.77231e-09,0,1.00021,0.400083,1,0,0.0009,
90,-0.985,1.715,0,7.47772e-08,-5.01408e-08,0,5.45459e-09,-3.68409e-09,0,1.00021,0.400083,1,0,0.0009,
91,-0.985,1.745,0,4.26191e-08,-2.99782e-08,0,3.1787e-09,-2.25029e-09,0,1.00021,0.400083,1,0,0.0009,
92,-0.985,1.775,0,2.3149e-08,-1.70663e-08,0,1.76773e-09,-1.31061e-09,0,1.00021,0.400083,1,0,0.0009,
93,-0.985,1.805,0,1.1936e-08,-9.21534e-09,0,9.34576e-10,-7.25091e-10,0,1.00021,0.400083,1,0,0.0009,
94,-0.985,1.835,0,5.81937e-09,-4.70135e-09,0,4.67933e-10,-3.79621e-10,0,1.00021,0.400083,1,0,0.0009,
95,-0.985,1.865,0,2.67231e-09,-2.25734e-09,0,2.21035e-10,-1.8737e-10,0,1.00021,0.400083,1,0,0.0009,
96,-0.985,1.895,0,1.15134e-09,-1.01628e-09,0,9.81255e-11,-8.68687e-11,0,1.00021,0.400083,1,0,0.0009,
97,-0.985,1.925,0,4.63511e-10,-4.27647e-10,0,4.07727e-11,-3.77121e-11,0,1.00014,0.400055,1,0,0.0009,
98,-0.985,1.955,0,1.73548e-10,-1.68139e-10,0,1.57821e-11,-1.53311e-11,0,0.989384,0.395754,1,0,0.0009,
99,-0.985,1.985,0,6.26728e-11,-6.53506e-11,0,5.92226e-12,-6.18705e-12,0,0.743195,0.297278,1,0,0.0009,
100,-0.955,-0.985,0,1.46578e-10,1.63396e-10,0,1.33435e-11,1.48882e-11,0,0.743195,0.297278,1,0,0.0009,
101,-0.955,-0.955,0,3.80441e-10,3.95154e-10,0,3.29924e-11,3.43319e-11,0,0.989384,0.395754,1,0,0.0009,
102,-0.955,-0.925,0,1.03805e-09,1.0246e-09,0,8.66122e-11,8.55672e-11,0,1.00014,0.400055,1,0,0.0009,
103,-0.955,-0.895,0,2.62991e-09,2.48733e-09,0,2.11471e-10,2.00209e-10,0,1.00021,0.400083,1,0,0.0009,
104,-0.955,-0.865,0,6.21131e-09,5.63331e-09,0,4.82043e-10,4.37801e-10,0,1.00021,0.400083,1,0,0.0009,
105,-0.955,-0.835,0,1.37306e-08,1.19371e-08,0,1.03008e-09,8.97239e-10,0,1.00021,0.400083,1,0,0.0009,
106,-0.955,-0.805,0,2.85195e-08,2.37528e-08,0,2.07151e-09,1.72957e-09,0,1.00021,0.400083,1,0,0.0009,
107,-0.955,-0.775,0,5.58786e-08,4.45509e-08,0,3.93571e-09,3.14773e-09,0,1.00021,0.400083,1,0,0.0009,
108,-0.955,-0.745,0,1.03689e-07,7.9069e-08,0,7.09221e-09,5.42927e-09,0,1.00021,0.400083,1,0,0.0009,
109,-0.955,-0.715,0,1.82948e-07,1.33307e-07,0,1.21689e-08,8.90892e-09,0,1.00021,0.400083,1,0,0.0009,
110,-0.955,-0.685,0,3.08131e-07,2.14325e-07,0,1.99571e-08,1.39599e-08,0,1.00021,0.400083,1,0,0.0009,
111,-0.955,-0.655,0,4.97292e-07,3.29847e-07,0,3.13997e-08,2.09656e-08,0,1.00021,0.400083,1,0,0.0009,
112,-0.955,-0.625,0,7.71869e-07,4.87705e-07,0,4.75645e-08,3.02861e-08,0,1.00021,0.400083,1,0,0.0009,
113,-0.955,-0.595,0,1.15621e-06,6.95219e-07,0,6.96036e-08,4.22242e-08,0,1.00021,0.400082,1,0,0.0009,
114,-0.955,-0.565,0,1.67686e-06,9.58576e-07,0,9.87051e-08,5.69958e-08,0,1.00021,0.400082,1,0,0.0009,
115,-0.955,-0.535,0,2.36167e-06,1.28228e-06,0,1.36042e-07,7.47086e-08,0,1.0002,0.400082,1,0,0.0009,
116,-0.955,-0.505,0,3.23878e-06,1.6687e-06,0,1.82722e-07,9.53495e-08,0,1.0002,0.400082,1,0,0.0009,
117,-0.955,-0.475,0,4.33555e-06,2.11779e-06,0,2.39739e-07,1.1878e-07,0,1.0002,0.400081,1,0,0.0009,
118,-0.955,-0.445,0,5.67745e-06,2.62686e-06,0,3.07935e-07,1.44742e-07,0,1.0002,0.400081,1,0,0.0009,
119,-0.955,-0.415,0,7.28703e-06,3.19054e-06,0,3.87965e-07,1.72862e-07,0,1.0002,0.40008,1,0,0.0009,
120,-0.955,-0.385,0,9.18287e-06,3.80085e-06,0,4.80271e-07,2.0267e-07,0,1.0002,0.40008,1,0,0.0009,
121,-0.955,-0.355,0,1.13788e-05,4.44738e-06,0,5.85068e-07,2.33615e-07,0,1.0002,0.400079,1,0,0.0009,
122,-0.955,-0.325,0,1.38829e-05,5.11761e-06,0,7.02336e-07,2.65087e-07,0,1.00019,0.400078,1,0,0.0009,
123,-0.955,-0.295,0,1.66976e-05,5.79735e-06,0,8.3182e-07,2.96437e-07,0,1.00019,0.400077,1,0,0.0009,
124,-0.955,-0.265,0,1.98185e-05,6.47117e-06,0,9.7304e-07,3.26999e-07,0,1.00019,0.400076,1,0,0.0009,
125,-0.955,-0.235,0,2.3235e-05,7.12302e-06,0,1.12531e-06,3.56115e-07,0,1.00019,0.400075,1,0,0.0009,
126,-0.954999,-0.205,0,2.693e-05,7.73679e-06,0,1.28776e-06,3.83153e-07,0,1.00018,0.400073,1,0,0.0009,
127,-0.954999,-0.175,0,3.08804e-05,8.29683e-06,0,1.45934e-06,4.07525e-07,0,1.00018,0.400072,1,0,0.0009,
128,-0.954999,-0.145,0,3.50573e-05,8.78859e-06,0,1.63888e-06,4.28703e-07,0,1.00018,0.400071,1,0,0.0009,
129,-0.954999,-0.115,0,3.94269e-05,9.19909e-06,0,1.82507e-06,4.46228e-07,0,1.00017,0.400069,1,0,0.0009,
130,-0.954999,-0.0849998,0,4.39511e-05,9.51734e-06,0,2.01655e-06,4.59724e-07,0,1.00017,0.400068,1,0,0.0009,
131,-0.954999,-0.0549998,0,4.85885e-05,9.73477e-06,0,2.21185e-06,4.68903e-07,0,1.00017,0.400066,1,0,0.0009,
132,-0.954999,-0.0249998,0,5.3295e-05,9.84547e-06,0,2.40948e-06,4.73569e-07,0,1.00016,0.400065,1,0,0.0009,
133,-0.954999,0.0050002,0,5.8025e-05,9.84642e-06,0,2.60789e-06,4.7362e-07,0,1.00016,0.400063,1,0,0.0009,
134,-0.954999,0.0350002,0,6.27323e-05,9.73753e-06,0,2.80556e-06,4.69052e-07,0,1.00015,0.400062,1,0,0.0009,
135,-0.954999,0.0650002,0,6.73714e-05,9.52165e-06,0,3.00094e-06,4.59952e-07,0,1.00015,0.40006,1,0,0.0009,
136,-0.954998,0.0950002,0,7.18979e-05,9.20439e-06,0,3.19251e-06,4.46495e-07,0,1.00015,0.400059,1,0,0.0009,
137,-0.954998,0.125,0,7.62696e-05,8.79381e-06,0,3.37877e-06,4.28935e-07,0,1.00014,0.400057,1,0,0.0009,
138,-0.954998,0.155,0,8.04473e-05,8.29999e-06,0,3.55826e-06,4.07584e-07,0,1.00014,0.400056,1,0,0.0009,
139,-0.954998,0.185,0,8.4395e-05,7.73441e-06,0,3.72955e-06,3.828e-07,0,1.00014,0.400055,1,0,0.0009,
140,-0.954998,0.215,0,8.80805e-05,7.10926e-06,0,3.89123e-06,3.54958e-07,0,1.00013,0.400053,1,0,0.0009,
141,-0.954998,0.245,0,9.14751e-05,6.43669e-06,0,4.04192e-06,3.24434e-07,0,1.00013,0.400052,1,0,0.0009,
142,-0.954998,0.275,0,9.45537e-05,5.7281e-06,0,4.18028e-06,2.91581e-07,0,1.00013,0.400051,1,0,0.0009,
143,-0.954998,0.305,0,9.72943e-05,4.99355e-06,0,4.30497e-06,2.56724e-07,0,1.00013,0.40005,1,0,0.0009,
144,-0.954998,0.335,0,9.96783e-05,4.24143e-06,0,4.41472e-06,2.20154e-07,0,1.00012,0.400049,1,0,0.0009,
145,-0.954998,0.365,0,0.000101689,3.47825e-06,0,4.50832e-06,1.82139e-07,0,1.00012,0.400049,1,0,0.0009,
146,-0.954998,0.395,0,0.000103314,2.70872e-06,0,4.58467e-06,1.42931e-07,0,1.00012,0.400048,1,0,0.0009,
147,-0.954998,0.425,0,0.000104543,1.93598e-06,0,4.64283e-06,1.02781e-07,0,1.00012,0.400048,1,0,0.0009,
148,-0.954998,0.455,0,0.000105366,1.16188e-06,0,4.68203e-06,6.19469e-08,0,1.00012,0.400048,1,0,0.0009,
149,-0.954998,0.485,0,0.000105779,3.87321e-07,0,4.70177e-06,2.06957e-08,0,1.00012,0.400047,1,0,0.0009,
150,-0.954998,0.515,0,0.000105779,-3.87321e-07,0,4.70177e-06,-2.06956e-08,0,1.00012,0.400047,1,0,0.0009,
151,-0.954998,0.545,0,0.000105366,-1.16188e-06,0,4.68203e-06,-6.19469e-08,0,1.00012,0.400048,1,0,0.0009,
152,-0.954998,0.575,0,0.000104543,-1.93598e-06,0,4.64283e-06,-1.02781e-07,0,1.00012,0.400048,1,0,0.0009,
153,-0.954998,0.605,0,0.000103314,-2.70872e-06,0,4.58467e-06,-1.42931e-07,0,1.00012,0.400048,1,0,0.0009,
154,-0.954998,0.635,0,0.000101689,-3.47825e-06,0,4.50832e-06,-1.82139e-07,0,1.00012,0.400049,1,0,0.0009,
155,-0.954998,0.665,0,9.96783e-05,-4.24143e-06,0,4.41472e-06,-2.20154e-07,0,1.00012,0.400049,1,0,0.0009,
156,-0.954998,0.695,0,9.72943e-05,-4.99355e-06,0,4.30497e-06,-2.56724e-07,0,1.00013,0.40005,1,0,0.0009,
157,-0.954998,0.725,0,9.45537e-05,-5.7281e-06,0,4.18028e-06,-2.91581e-07,0,1.00013,0.400051,1,0,0.0009,
158,-0.954998,0.755,0,9.14751e-05,-6.43669e-06,0,4.04192e-06,-3.24434e-07,0,1.00013,0.400052,1,0,0.0009,
159,-0.954998,0.785,0,8.80805e-05,-7.10926e-06,0,3.89123e-06,-3.54958e-07,0,1.00013,0.400053,1,0,0.0009,
160,-0.954998,0.815,0,8.4395e-05,-7.73441e-06,0,3.72955e-06,-3.828e-07,0,1.00014,0.400055,1,0,0.0009,
161,-0.954998,0.845,0,8.04473e-05,-8.29999e-06,0,3.55826e-06,-4.07584e-07,0,1.00014,0.400056,1,0,0.0009,
162,-0.954998,0.875,0,7.62696e-05,-8.79381e-06,0,3.37877e-06,-4.28935e-07,0,1.00014,0.400057,1,0,0.0009,
163,-0.954998,0.905,0,7.18979e-05,-9.20439e-06,0,3.19251e-06,-4.46495e-07,0,1.00015,0.400059,1,0,0.0009,
164,-0.954999,0.935,0,6.73714e-05,-9.52165e-06,0,3.00094e-06,-4.59952e-07,0,1.00015,0.40006,1,0,0.0009,
165,-0.954999,0.965,0,6.27323e-05,-9.73753e-06,0,2.80556e-06,-4.69052e-07,0,1.00015,0.400062,1,0,0.0009,
166,-0.954999,0.995,0,5.8025e-05,-9.84642e-06,0,2.60789e-06,-4.7362e-07,0,1.00016,0.400063,1,0,0.0009,
167,-0.954999,1.025,0,5.3295e-05,-9.84547e-06,0,2.40948e-06,-4.73569e-07,0,1.00016,0.400065,1,0,0.0009,
168,-0.954999,1.055,0,4.85885e-05,-9.73477e-06,0,2.21185e-06,-4.68903e-07,0,1.00017,0.400066,1,0,0.0009,
169,-0.954999,1.085,0,4.39511e-05,-9.51734e-06,0,2.01655e-06,-4.59724e-07,0,1.00017,0.400068,1,0,0.0009,
170,-0.954999,1.115,0,3.94269e-05,-9.19909e-06,0,1.82507e-06,-4.46228e-07,0,1.00017,0.400069,1,0,0.0009,
171,-0.954999,1.145,0,3.50573e-05,-8.78859e-06,0,1.63888e-06,-4.28703e-07,0,1.00018,0.400071,1,0,0.0009,
172,-0.954999,1.175,0,3.08804e-05,-8.29683e-06,0,1.45934e-06,-4.07525e-07,0,1.00018,0.400072,1,0,0.0009,
173,-0.954999,1.205,0,2.693e-05,-7.73679e-06,0,1.28776e-06,-3.83153e-07,0,1.00018,0.400073,1,0,0.0009,
174,-0.955,1.235,0,2.3235e-05,-7.12302e-06,0,1.12531e-06,-3.56115e-07,0,1.00019,0.400075,1,0,0.0009,
175,-0.955,1.265,0,1.98185e-05,-6.47117e-06,0,9.7304e-07,-3.26999e-07,0,1.00019,0.400076,1,0,0.0009,
176,-0.955,1.295,0,1.66976e-05,-5.79735e-06,0,8.3182e-07,-2.96437e-07,0,1.00019,0.400077,1,0,0.0009,
177,-0.955,1.325,0,1.38829e-05,-5.11761e-06,0,7.02336e-07,-2.65087e-07,0,1.00019,0.400078,1,0,0.0009,
178,-0.955,1.355,0,1.13788e-05,-4.44738e-06,0,5.85068e-07,-2.33615e-07,0,1.0002,0.400079,1,0,0.0009,
179,-0.955,1.385,0,9.18287e-06,-3.80085e-06,0,4.80271e-07,-2.0267e-07,0,1.0002,0.40008,1,0,0.0009,
180,-0.955,1.415,0,7.28703e-06,-3.19054e-06,0,3.87965e-07,-1.72862e-07,0,1.0002,0.40008,1,0,0.0009,
181,-0.955,1.445,0,5.67745e-06,-2.62686e-06,0,3.07935e-07,-1.44742e-07,0,1.0002,0.400081,1,0,0.0009,
182,-0.955,1.475,0,4.33555e-06,-2.11779e-06,0,2.39739e-07,-1.1878e-07,0,1.0002,0.400081,1,0,0.0009,
183,-0.955,1.505,0,3.23878e-06,-1.6687e-06,0,1.82722e-07,-9.53495e-08,0,1.0002,0.400082,1,0,0.0009,
184,-0.955,1.535,0,2.36167e-06,-1.28228e-06,0,1.36042e-07,-7.47086e-08,0,1.0002,0.400082,1,0,0.0009,
185,-0.955,1.565,0,1.67686e-06,-9.58576e-07,0,9.87051e-08,-5.69958e-08,0,1.00021,0.400082,1,0,0.0009,
186,-0.955,1.595,0,1.15621e-06,-6.95219e-07,0,6.96036e-08,-4.22242e-08,0,1.00021,0.400082,1,0,0.0009,
187,-0.955,1.625,0,7.71869e-07,-4.87705e-07,0,4.75645e-08,-3.02861e-08,0,1.00021,0.400083,1,0,0.0009,
188,-0.955,1.655,0,4.97292e-07,-3.29847e-07,0,3.13997e-08,-2.09656e-08,0,1.00021,0.400083,1,0,0.0009,
189,-0.955,1.685,0,3.08131e-07,-2.14325e-07,0,1.99571e-08,-1.39599e-08,0,1.00021,0.400083,1,0,0.0009,
190,-0.955,1.715,0,1.82948e-07,-1.33307e-07,0,1.21689e-08,-8.90892e-09,0,1.00021,0.400083,1,0,0.0009,
191,-0.955,1.745,0,1.03689e-07,-7.90689e-08,0,7.09221e-09,-5.42928e-09,0,1.00021,0.400083,1,0,0.0009,
192,-0.955,1.775,0,5.58786e-08,-4.4551e-08,0,3.93571e-09,-3.14773e-09,0,1.00021,0.400083,1,0,0.0009,
193,-0.955,1.805,0,2.85195e-08,-2.37528e-08,0,2.07151e-09,-1.72957e-09,0,1.00021,0.400083,1,0,0.0009,
